Orthogroup	uniProt.taxonomy_id_500485	53503-Pc.singCopy
OG0000268	Pc13g13450, Pc18g04070, Pc20g12540, Pc22g19850	53503-Pc.00g030100.m01.polypeptide.OG0002096
OG0000269	Pc18g03540, Pc21g06110, Pc06g01300, Pc22g14630	53503-Pc.00g096260.m01.polypeptide.OG0002104
OG0000270	Pc21g11230, Pc06g01730, Pc16g12540, Pc18g02960	53503-Pc.00g020350.m01.polypeptide.OG0002193
OG0000271	Pc22g16820	53503-Pc.00g016680.m01.polypeptide.OG0004986
OG0000271	Pc13g15930, Pc21g14270	53503-Pc.00g064610.m01.polypeptide.OG0002396
OG0000272	PCH_Pc21g14280, Pc21g22560, Pc22g02230, Pc16g01770	53503-Pc.00g064620.m01.polypeptide.OG0002397
OG0000273	Pc16g11120	53503-Pc.00g054550.m01.polypeptide.OG0002433
OG0000273	Pc22g03330, Pc21g15300	53503-Pc.00g039110.m01.polypeptide.OG0004828
OG0000274	Pc12g05390	53503-Pc.00g042720.m01.polypeptide.OG0006215
OG0000274	Pc21g09430, Pc13g03380	53503-Pc.00g048490.m01.polypeptide.OG0002528
OG0000275	Pc20g09410	53503-Pc.00g093650.m01.polypeptide.OG0002961
OG0000275	Pc12g14010	53503-Pc.00g031600.m01.polypeptide.OG0002568, 53503-Pc.00g052450.m01.polypeptide.OG0003744
OG0000276	Pc21g14400	53503-Pc.00g025830.m01.polypeptide.OG0005289
OG0000276	Pc16g10460	53503-Pc.00g091340.m01.polypeptide.OG0006329, 53503-Pc.00g031550.m01.polypeptide.OG0002571
OG0000277	Pc13g12240, Pc18g01610, Pc12g03830, Pc13g11670	53503-Pc.00g041670.m01.polypeptide.OG0002635
OG0000278	Pc16g00820, Pc22g21570, Pc18g02120, Pc22g12650	53503-Pc.00g058140.m01.polypeptide.OG0002686
OG0000279	Pc22g05260, Pc12g05730, Pc14g00270, Pc22g08490	53503-Pc.00g026600.m01.polypeptide.OG0002939
OG0000280	Pc12g15920, Pc06g01290, Pc16g14480, Pc20g10130	53503-Pc.00g019180.m01.polypeptide.OG0002982
OG0000281	Pc20g10590, Pc22g00550, Pc13g14300, Pc21g22890	53503-Pc.00g019520.m01.polypeptide.OG0002984
OG0000282	Pc18g01490, Pc16g13320, Pc13g09300, Pc13g12760	53503-Pc.00g075390.m01.polypeptide.OG0003006
OG0000283	Pc18g05390, Pc22g13810, Pc13g07830, Pc21g02170	53503-Pc.00g032220.m01.polypeptide.OG0003029
OG0000284	Pc18g05100, Pc22g24830, Pc21g19720, Pc12g14490	53503-Pc.00g027150.m01.polypeptide.OG0003041
OG0000285	Pc16g13990	53503-Pc.00g038450.m01.polypeptide.OG0003120
OG0000285	Pc13g15170	53503-Pc.00g052650.m01.polypeptide.OG0003070, 53503-Pc.00g059980.m01.polypeptide.OG0004185
OG0000286	Pc21g23090	53503-Pc.00g017690.m01.polypeptide.OG0003150
OG0000286	Pc22g06520, Pc21g15020	53503-Pc.00g038920.m01.polypeptide.OG0005757
OG0000287	Pc20g15640, Pc16g13490, Pc14g00140, Pc22g22700	53503-Pc.00g008620.m01.polypeptide.OG0003165
OG0000288	Pc13g08700, Pc16g11490, Pc20g05840, Pc22g23270	53503-Pc.00g004640.m01.polypeptide.OG0003167
OG0000289	Pc18g02600, Pc12g07940, Pc12g06760, Pc13g14840	53503-Pc.00g063660.m01.polypeptide.OG0003237
OG0000290	Pc12g14220, Pc22g15490, Pc13g13750, Pc20g09890	53503-Pc.00g044680.m01.polypeptide.OG0003264
OG0000291	Pc12g11960	53503-Pc.00g027330.m01.polypeptide.OG0004396
OG0000291	Pc22g18260	53503-Pc.00g069750.m01.polypeptide.OG0003271, 53503-Pc.00g070140.m01.polypeptide.OG0006344
OG0000292	Pc12g01510, Pc18g00520, Pc20g14910, Pc12g06910	53503-Pc.00g080850.m01.polypeptide.OG0003342
OG0000293	Pc13g05660	53503-Pc.00g074620.m01.polypeptide.OG0004836
OG0000293	Pc12g10880, Pc13g09330	53503-Pc.00g015870.m01.polypeptide.OG0003374
OG0000294	Pc22g12410	53503-Pc.00g011880.m01.polypeptide.OG0003482
OG0000294	Pc22g12450, Pc20g14790	53503-Pc.00g000630.m01.polypeptide.OG0004507
OG0000295	Pc22g12360, Pc20g12660, Pc22g07890, Pc12g10640	53503-Pc.00g011930.m01.polypeptide.OG0003485
OG0000296	Pc13g02180	53503-Pc.00g039470.m01.polypeptide.OG0003543
OG0000296	Pc13g06490	53503-Pc.00g006000.m01.polypeptide.OG0003803, 53503-Pc.00g026180.m01.polypeptide.OG0004917
OG0000297	Pc12g08870	53503-Pc.00g009770.m01.polypeptide.OG0003553
OG0000297	Pc21g19930, Pc13g01340	53503-Pc.00g037800.m01.polypeptide.OG0004642
OG0000298	Pc12g09330, Pc12g12270, Pc12g07430, Pc21g19470	53503-Pc.00g010140.m01.polypeptide.OG0003655
OG0000299	Pc12g09470, Pc15g01300, Pc13g00890, Pc20g05930	53503-Pc.00g078230.m01.polypeptide.OG0003660
OG0000300	Pc18g01080, Pc16g12790, Pc21g12170, Pc20g11000	53503-Pc.00g095800.m01.polypeptide.OG0003727
OG0000301	Pc14g00200	53503-Pc.00g071420.m01.polypeptide.OG0003768
OG0000301	Pc13g05080, Pc12g02890	53503-Pc.00g073530.m01.polypeptide.OG0005666
OG0000302	Pc22g03740, Pc20g09820, Pc21g09300, Pc20g09810	53503-Pc.00g092240.m01.polypeptide.OG0003789
OG0000303	Pc12g04750	53503-Pc.00g090970.m01.polypeptide.OG0005766
OG0000303	Pc21g22090, Pc20g01610	53503-Pc.00g006140.m01.polypeptide.OG0003797
OG0000304	Pc20g01440, Pc13g04990, Pc22g09860, Pc13g01880	53503-Pc.00g005980.m01.polypeptide.OG0003805
OG0000305	Pc20g06210, Pc18g00130, Pc21g06600, Pc20g01290	53503-Pc.00g005840.m01.polypeptide.OG0003816
OG0000306	Pc21g19160, Pc13g14390, Pc21g02420, Pc13g05530	53503-Pc.00g063190.m01.polypeptide.OG0003867
OG0000307	Pc18g00850, Pc20g02640, Pc13g02130, Pc20g15260	53503-Pc.00g068140.m01.polypeptide.OG0003901
OG0000308	Pc16g08970, Pc13g01860, Pc13g03010, Pc21g22070	53503-Pc.00g050380.m01.polypeptide.OG0003939
OG0000309	Pc03g00040, Pc12g11480, Pc21g03560, Pc16g02420	53503-Pc.00g086400.m01.polypeptide.OG0003940
OG0000310	Pc16g02310, Pc21g13010, Pc12g00690, Pc16g09740	53503-Pc.00g074450.m01.polypeptide.OG0004086
OG0000311	Pc21g13540	53503-Pc.00g072710.m01.polypeptide.OG0005594
OG0000311	Pc13g14420, Pc21g21980	53503-Pc.00g087400.m01.polypeptide.OG0004232
OG0000312	Pc22g16400, Pc13g04130, Pc12g12400, Pc20g07700	53503-Pc.00g025240.m01.polypeptide.OG0004323
OG0000313	Pc20g09590, Pc21g09450, Pc13g07230, Pc21g01060	53503-Pc.00g045430.m01.polypeptide.OG0004376
OG0000314	Pc21g00850, Pc21g19510, Pc13g11500, Pc16g08090	53503-Pc.00g094300.m01.polypeptide.OG0004381
OG0000315	Pc21g20770	53503-Pc.00g004440.m01.polypeptide.OG0004578
OG0000315	Pc21g02550	53503-Pc.00g015040.m01.polypeptide.OG0004423, 53503-Pc.00g065930.m01.polypeptide.OG0005663
OG0000316	Pc21g20760, Pc13g13220, Pc20g01810, Pc12g03200	53503-Pc.00g004430.m01.polypeptide.OG0004577
OG0000317	Pc13g04180, Pc16g14410, Pc13g04680, Pc21g12610	53503-Pc.00g030630.m01.polypeptide.OG0004588
OG0000318	Pc22g10220, Pc12g10670, Pc22g11240, Pc22g19990	53503-Pc.00g059650.m01.polypeptide.OG0004661
OG0000319	Pc16g07770, Pc18g05680, Pc21g05300, Pc20g11250	53503-Pc.00g060390.m01.polypeptide.OG0004708
OG0000320	Pc13g15420, Pc12g14530, Pc16g11500, Pc22g08280	53503-Pc.00g057490.m01.polypeptide.OG0004763
OG0000321	Pc22g25120, Pc20g12470, Pc22g20810, Pc22g20370	53503-Pc.00g095940.m01.polypeptide.OG0004928
OG0000322	Pc16g13100	53503-Pc.00g075080.m01.polypeptide.OG0004936
OG0000322	Pc12g14550, Pc22g01380	53503-Pc.00g021760.m01.polypeptide.OG0005156
OG0000323	Pc16g14170, Pc22g12200, Pc22g04020, Pc14g01760	53503-Pc.00g038610.m01.polypeptide.OG0004946
OG0000324	Pc16g00960	53503-Pc.00g058020.m01.polypeptide.OG0005026
OG0000324	Pc16g12160, Pc13g08410	53503-Pc.00g075310.m01.polypeptide.OG0005056
OG0000325	Pc14g01290, Pc12g03440, Pc06g00680, Pc13g15850	53503-Pc.00g032880.m01.polypeptide.OG0005044
OG0000326	Pc13g08330, Pc21g12820, Pc12g08910, Pc21g11780	53503-Pc.00g075370.m01.polypeptide.OG0005053
OG0000327	Pc16g13230, Pc12g00120, Pc22g14440, Pc13g02410	53503-Pc.00g041960.m01.polypeptide.OG0005389
OG0000328	Pc18g01980, Pc22g09340, Pc12g01790, Pc14g00020	53503-Pc.00g022530.m01.polypeptide.OG0005476
OG0000329	Pc13g01590	53503-Pc.00g080460.m01.polypeptide.OG0006097
OG0000329	Pc18g06030, Pc13g13980	53503-Pc.00g013720.m01.polypeptide.OG0005515
OG0000330	Pc13g06150, Pc18g02450, Pc22g23240, Pc21g07300	53503-Pc.00g062970.m01.polypeptide.OG0005584
OG0000331	Pc21g13370, Pc16g06820, Pc21g13490, Pc18g02320	53503-Pc.00g069470.m01.polypeptide.OG0005600
OG0000332	Pc20g05430, Pc14g01370, Pc20g07580, Pc12g02800	53503-Pc.00g073490.m01.polypeptide.OG0005667
OG0000333	Pc22g00410, Pc22g14750, Pc12g00320, Pc22g17930	53503-Pc.00g013150.m01.polypeptide.OG0005717
OG0000334	Pc13g13490	53503-Pc.00g081430.m01.polypeptide.OG0005783
OG0000334	Pc21g11070, Pc22g08510	53503-Pc.00g024740.m01.polypeptide.OG0006135
OG0000335	Pc14g00660, Pc12g14520, Pc21g17090, Pc22g02210	53503-Pc.00g044240.m01.polypeptide.OG0005897
OG0000336	Pc20g08510, Pc22g21030, Pc21g15180, Pc20g06740	53503-Pc.00g056350.m01.polypeptide.OG0006031
OG0000337	Pc12g01320, Pc14g01850, Pc22g21660, Pc21g18720	53503-Pc.00g089510.m01.polypeptide.OG0006061
OG0000338	Pc21g17040, Pc20g11470, Pc13g14340, Pc16g12000	53503-Pc.00g083290.m01.polypeptide.OG0006095
OG0000339	Pc21g20720, Pc22g11940, Pc19g00380, Pc18g03310	53503-Pc.00g057800.m01.polypeptide.OG0006101
OG0000340	Pc16g03300, Pc21g14350, Pc12g08260, Pc17g01240	53503-Pc.00g092950.m01.polypeptide.OG0006127
OG0000341	Pc18g02140, Pc21g22640, Pc16g14680, Pc13g13610	53503-Pc.00g022400.m01.polypeptide.OG0006194
OG0000383	Pc22g21630	53503-Pc.00g043360.m01.polypeptide.OG0005637
OG0000383	Pc12g16540	53503-Pc.00g005570.m01.polypeptide.OG0001703
OG0000384	Pc12g15950	53503-Pc.00g062300.m01.polypeptide.OG0001747
OG0000384	Pc13g14680	53503-Pc.00g039140.m01.polypeptide.OG0004197
OG0000385	Pc12g15840, Pc22g19520, Pc21g17350	53503-Pc.00g062220.m01.polypeptide.OG0001754
OG0000386	Pc12g15680, PCH_Pc18g00420, Pc16g04990	53503-Pc.00g067410.m01.polypeptide.OG0001762
OG0000387	Pc12g15510	53503-Pc.00g046290.m01.polypeptide.OG0001772
OG0000387	Pc22g04660	53503-Pc.00g032600.m01.polypeptide.OG0006360
OG0000388	Pc22g00460, Pc12g02930, Pc16g08560	53503-Pc.00g023550.m01.polypeptide.OG0001849
OG0000389	Pc21g01780	53503-Pc.00g095850.m01.polypeptide.OG0002033
OG0000389	Pc22g16940	53503-Pc.00g023500.m01.polypeptide.OG0001852
OG0000390	Pc16g09400, Pc13g12300, Pc13g09690	53503-Pc.00g071930.m01.polypeptide.OG0001867
OG0000391	Pc13g11640	53503-Pc.00g041620.m01.polypeptide.OG0002632
OG0000391	Pc16g09390	53503-Pc.00g071940.m01.polypeptide.OG0001868
OG0000392	Pc22g14860	53503-Pc.00g030910.m01.polypeptide.OG0006335
OG0000392	Pc22g17240	53503-Pc.00g096210.m01.polypeptide.OG0001906
OG0000393	Pc22g23710, Pc22g01010, Pc16g08760	53503-Pc.00g064480.m01.polypeptide.OG0001935
OG0000394	Pc22g23820, Pc16g05930, Pc12g08380	53503-Pc.00g064380.m01.polypeptide.OG0001941
OG0000395	Pc22g14140, Pc12g15390, Pc13g03030	53503-Pc.00g056210.m01.polypeptide.OG0001976
OG0000396	Pc18g00020, Pc12g16500, Pc14g01890	53503-Pc.00g089490.m01.polypeptide.OG0001988
OG0000397	Pc21g01360	53503-Pc.00g091280.m01.polypeptide.OG0002016
OG0000397	Pc20g01680	53503-Pc.00g006210.m01.polypeptide.OG0003792
OG0000398	Pc12g10510, Pc22g12590, Pc20g14300	53503-Pc.00g081020.m01.polypeptide.OG0002034
OG0000399	Pc21g04360, Pc06g01430, Pc21g14960	53503-Pc.00g001010.m01.polypeptide.OG0002046
OG0000400	Pc18g03480, Pc12g07390, Pc12g00960	53503-Pc.00g066050.m01.polypeptide.OG0002101
OG0000401	Pc18g04370	53503-Pc.00g059280.m01.polypeptide.OG0002126
OG0000401	Pc22g03440	53503-Pc.00g053940.m01.polypeptide.OG0004358
OG0000402	Pc18g05710	53503-Pc.00g060790.m01.polypeptide.OG0002139
OG0000402	Pc20g13500	53503-Pc.00g002530.m01.polypeptide.OG0005615
OG0000403	Pc21g02200	53503-Pc.00g043290.m01.polypeptide.OG0002879
OG0000403	Pc21g11520	53503-Pc.00g035750.m01.polypeptide.OG0002172
OG0000404	Pc12g00720	53503-Pc.00g089800.m01.polypeptide.OG0004079
OG0000404	Pc21g11290	53503-Pc.00g020400.m01.polypeptide.OG0002190
OG0000405	Pc12g07780	53503-Pc.00g082050.m01.polypeptide.OG0002911
OG0000405	Pc20g06110	53503-Pc.00g056800.m01.polypeptide.OG0002274
OG0000406	Pc16g04880, Pc16g00790, Pc20g04260	53503-Pc.00g033390.m01.polypeptide.OG0002299
OG0000407	Pc12g02060, Pc22g00450, Pc13g06290	53503-Pc.00g081300.m01.polypeptide.OG0002306
OG0000408	Pc12g05970	53503-Pc.00g036730.m01.polypeptide.OG0002354
OG0000408	Pc21g16350	53503-Pc.00g070660.m01.polypeptide.OG0002414
OG0000409	Pc12g06650	53503-Pc.00g059040.m01.polypeptide.OG0002374
OG0000409	Pc20g13520	53503-Pc.00g002550.m01.polypeptide.OG0005617
OG0000410	Pc21g16590	53503-Pc.00g017110.m01.polypeptide.OG0002407
OG0000410	Pc22g16630	53503-Pc.00g016540.m01.polypeptide.OG0005004
OG0000411	Pc13g15460	53503-Pc.00g057450.m01.polypeptide.OG0004766
OG0000411	Pc21g16250	53503-Pc.00g070730.m01.polypeptide.OG0002419
OG0000412	Pc21g12680	53503-Pc.00g051050.m01.polypeptide.OG0002458
OG0000412	Pc22g21780	53503-Pc.00g043470.m01.polypeptide.OG0002818
OG0000413	Pc22g06300, Pc21g10600, Pc21g10590	53503-Pc.00g059530.m01.polypeptide.OG0002469
OG0000414	Pc13g03660	53503-Pc.00g068840.m01.polypeptide.OG0004247, 53503-Pc.00g090620.m01.polypeptide.OG0002732, 53503-Pc.00g000350.m01.polypeptide.OG0002502
OG0000415	Pc21g16460, Pc21g01740, Pc16g10080	53503-Pc.00g073220.m01.polypeptide.OG0002551
OG0000416	Pc16g10480	53503-Pc.00g031530.m01.polypeptide.OG0002573
OG0000416	Pc13g12380	53503-Pc.00g077280.m01.polypeptide.OG0003603
OG0000417	Pc16g10530, Pc16g15020, Pc13g10630	53503-Pc.00g078090.m01.polypeptide.OG0002577
OG0000418	Pc12g08450	53503-Pc.00g025400.m01.polypeptide.OG0005313
OG0000418	Pc15g00320	53503-Pc.00g063500.m01.polypeptide.OG0002590
OG0000419	Pc21g15910	53503-Pc.00g009460.m01.polypeptide.OG0005072
OG0000419	Pc15g00480	53503-Pc.00g051880.m01.polypeptide.OG0002598
OG0000420	Pc13g11380	53503-Pc.00g095550.m01.polypeptide.OG0002623
OG0000420	Pc14g01170	53503-Pc.00g032770.m01.polypeptide.OG0005536
OG0000421	Pc13g11410, Pc13g01940, Pc21g17200	53503-Pc.00g087580.m01.polypeptide.OG0002625
OG0000422	Pc12g06870	53503-Pc.00g080820.m01.polypeptide.OG0003343
OG0000422	Pc13g13280	53503-Pc.00g068720.m01.polypeptide.OG0002663
OG0000423	Pc20g05060	53503-Pc.00g016070.m01.polypeptide.OG0002723
OG0000423	Pc13g06340	53503-Pc.00g066600.m01.polypeptide.OG0004927
OG0000424	Pc21g10070, Pc22g13480, Pc12g03370	53503-Pc.00g010710.m01.polypeptide.OG0002736
OG0000425	Pc16g13960, Pc22g01750, Pc21g09860	53503-Pc.00g010560.m01.polypeptide.OG0002745
OG0000426	Pc12g11740	53503-Pc.00g008990.m01.polypeptide.OG0002836
OG0000426	Pc12g11730	53503-Pc.00g009000.m01.polypeptide.OG0002835
OG0000427	Pc12g12040	53503-Pc.00g008750.m01.polypeptide.OG0002849
OG0000427	Pc22g10150	53503-Pc.00g053380.m01.polypeptide.OG0002956
OG0000428	Pc12g03090, Pc22g24590, Pc12g12200	53503-Pc.00g020560.m01.polypeptide.OG0002866
OG0000429	Pc22g05380, Pc22g01470, Pc06g01420	53503-Pc.00g090550.m01.polypeptide.OG0002932
OG0000430	PCH_Pc22g10070, Pc24g02480, Pc22g19920	53503-Pc.00g053320.m01.polypeptide.OG0002950
OG0000431	Pc18g05050, Pc22g20770, Pc22g12770	53503-Pc.00g027200.m01.polypeptide.OG0003044
OG0000432	Pc18g02190	53503-Pc.00g022360.m01.polypeptide.OG0005525
OG0000432	Pc21g17960	53503-Pc.00g086350.m01.polypeptide.OG0003090
OG0000433	Pc13g08500	53503-Pc.00g079840.m01.polypeptide.OG0003135
OG0000433	Pc13g12510	53503-Pc.00g079040.m01.polypeptide.OG0005736
OG0000434	Pc13g08710, Pc21g16170, Pc22g03160	53503-Pc.00g004650.m01.polypeptide.OG0003168
OG0000435	Pc13g08820	53503-Pc.00g004740.m01.polypeptide.OG0003175
OG0000435	Pc06g00890	53503-Pc.00g086530.m01.polypeptide.OG0003318
OG0000436	Pc12g14450	53503-Pc.00g044860.m01.polypeptide.OG0003249
OG0000436	Pc12g13900	53503-Pc.00g052340.m01.polypeptide.OG0003752
OG0000437	Pc12g14290, Pc16g02390, Pc15g02100	53503-Pc.00g044720.m01.polypeptide.OG0003260
OG0000438	Pc16g05550, Pc22g02660, Pc21g06940	53503-Pc.00g012070.m01.polypeptide.OG0003282
OG0000439	Pc21g19970	53503-Pc.00g003770.m01.polypeptide.OG0005136
OG0000439	Pc06g01260	53503-Pc.00g010990.m01.polypeptide.OG0003329
OG0000440	Pc20g04000	53503-Pc.00g033230.m01.polypeptide.OG0005992
OG0000440	Pc22g20600	53503-Pc.00g015720.m01.polypeptide.OG0003365
OG0000441	Pc22g20620, Pc21g07150, Pc21g12800	53503-Pc.00g015740.m01.polypeptide.OG0003367
OG0000442	Pc22g21020	53503-Pc.00g043010.m01.polypeptide.OG0003386
OG0000442	Pc16g05440	53503-Pc.00g029530.m01.polypeptide.OG0005816
OG0000443	Pc22g17740, Pc16g10960, Pc12g13110	53503-Pc.00g047530.m01.polypeptide.OG0003396
OG0000444	Pc16g08700, Pc22g26190, Pc03g00090	53503-Pc.00g063960.m01.polypeptide.OG0003424
OG0000445	Pc20g09600, Pc12g09010, Pc21g03530	53503-Pc.00g001280.m01.polypeptide.OG0003458
OG0000446	Pc21g03510	53503-Pc.00g001290.m01.polypeptide.OG0003459
OG0000446	Pc21g02370	53503-Pc.00g097820.m01.polypeptide.OG0006309
OG0000447	Pc16g06800, Pc16g00470, Pc21g07780	53503-Pc.00g026920.m01.polypeptide.OG0003475
OG0000448	Pc12g00880, Pc21g22760, Pc22g12210	53503-Pc.00g058620.m01.polypeptide.OG0003488
OG0000449	PCH_Pc20g11630, Pc22g03500, Pc13g11970	53503-Pc.00g056890.m01.polypeptide.OG0003596
OG0000450	Pc13g12500, Pc12g14760, Pc12g01370	53503-Pc.00g079050.m01.polypeptide.OG0003608
OG0000451	Pc13g02000, Pc16g09100, Pc16g04040	53503-Pc.00g036360.m01.polypeptide.OG0003675
OG0000452	Pc17g00550, Pc22g27050, Pc22g12510	53503-Pc.00g011850.m01.polypeptide.OG0003687
OG0000453	Pc18g01290, Pc22g09270, Pc16g09960	53503-Pc.00g094440.m01.polypeptide.OG0003737
OG0000454	Pc12g14180, Pc22g01110, Pc16g09650	53503-Pc.00g044650.m01.polypeptide.OG0003742
OG0000455	Pc21g13510, Pc17g00430, Pc12g13940	53503-Pc.00g052380.m01.polypeptide.OG0003749
OG0000456	Pc12g13890, Pc12g16510, Pc20g15280	53503-Pc.00g052330.m01.polypeptide.OG0003753
OG0000457	Pc20g12360, Pc13g06060, Pc13g01930	53503-Pc.00g012880.m01.polypeptide.OG0003843
OG0000458	Pc20g12620, Pc22g23260, Pc21g21890	53503-Pc.00g012670.m01.polypeptide.OG0003858
OG0000459	Pc16g07970, Pc13g03410, Pc21g14730	53503-Pc.00g027570.m01.polypeptide.OG0003920
OG0000460	Pc12g14100, Pc12g14050, Pc20g06540	53503-Pc.00g040460.m01.polypeptide.OG0004016
OG0000461	Pc22g23150	53503-Pc.00g008260.m01.polypeptide.OG0004023
OG0000461	Pc22g03660	53503-Pc.00g084510.m01.polypeptide.OG0004369
OG0000462	Pc22g22560	53503-Pc.00g049880.m01.polypeptide.OG0004028
OG0000462	Pc21g02790	53503-Pc.00g072430.m01.polypeptide.OG0006016
OG0000463	Pc21g08380, Pc13g10310, Pc22g00120	53503-Pc.00g079980.m01.polypeptide.OG0004047
OG0000464	Pc21g08190, Pc12g11670, Pc20g11970	53503-Pc.00g087520.m01.polypeptide.OG0004056
OG0000465	Pc21g19270	53503-Pc.00g015210.m01.polypeptide.OG0004907
OG0000465	Pc16g02330	53503-Pc.00g086480.m01.polypeptide.OG0004084
OG0000466	Pc14g00570	53503-Pc.00g050510.m01.polypeptide.OG0004269, 53503-Pc.00g050020.m01.polypeptide.OG0004140, 53503-Pc.00g044150.m01.polypeptide.OG0005059
OG0000467	Pc22g21270, Pc16g08710, Pc13g09810	53503-Pc.00g069890.m01.polypeptide.OG0004156
OG0000468	Pc21g21850, Pc22g24260, Pc21g04750	53503-Pc.00g079660.m01.polypeptide.OG0004228
OG0000469	Pc22g20150	53503-Pc.00g089940.m01.polypeptide.OG0004668
OG0000469	Pc21g21940	53503-Pc.00g087420.m01.polypeptide.OG0004230
OG0000470	Pc22g24110, Pc16g14920, Pc20g05460	53503-Pc.00g050550.m01.polypeptide.OG0004271
OG0000471	Pc18g00660	53503-Pc.00g061670.m01.polypeptide.OG0004300
OG0000471	Pc21g00560	53503-Pc.00g034470.m01.polypeptide.OG0004630
OG0000472	Pc22g03240, Pc15g01330, Pc12g03410	53503-Pc.00g097160.m01.polypeptide.OG0004350
OG0000473	Pc22g03430	53503-Pc.00g053930.m01.polypeptide.OG0004357
OG0000473	Pc21g20950	53503-Pc.00g062090.m01.polypeptide.OG0004586
OG0000474	Pc13g04510	53503-Pc.00g071160.m01.polypeptide.OG0004426
OG0000474	Pc21g20250	53503-Pc.00g004000.m01.polypeptide.OG0005835
OG0000475	Pc21g21710, Pc21g07070, Pc16g14330	53503-Pc.00g090660.m01.polypeptide.OG0004442
OG0000476	Pc13g07510, Pc21g18390, Pc22g14470	53503-Pc.00g078670.m01.polypeptide.OG0004521
OG0000477	Pc22g14240	53503-Pc.00g047960.m01.polypeptide.OG0005405
OG0000477	Pc22g15720	53503-Pc.00g024680.m01.polypeptide.OG0004547
OG0000478	Pc06g00430	53503-Pc.00g091520.m01.polypeptide.OG0004603
OG0000478	Pc13g09490	53503-Pc.00g018590.m01.polypeptide.OG0005441
OG0000479	Pc22g14770	53503-Pc.00g030830.m01.polypeptide.OG0005390
OG0000479	Pc20g00140	53503-Pc.00g034380.m01.polypeptide.OG0004627
OG0000480	Pc21g10820, Pc22g22510, Pc22g16780	53503-Pc.00g016650.m01.polypeptide.OG0004634
OG0000481	Pc12g08590, Pc21g11390, Pc21g07220	53503-Pc.00g070900.m01.polypeptide.OG0004684
OG0000482	Pc12g08630, Pc13g08260, Pc13g00100	53503-Pc.00g070940.m01.polypeptide.OG0004686
OG0000483	Pc18g03470	53503-Pc.00g066040.m01.polypeptide.OG0004701
OG0000483	Pc22g11170	53503-Pc.00g042730.m01.polypeptide.OG0006216
OG0000484	Pc22g02820, Pc12g08640, Pc14g00100	53503-Pc.00g045320.m01.polypeptide.OG0004735
OG0000485	Pc22g06660	53503-Pc.00g091840.m01.polypeptide.OG0005604
OG0000485	Pc22g02460	53503-Pc.00g082800.m01.polypeptide.OG0004748
OG0000486	PSD2, Pc13g14780, Pc21g13070	53503-Pc.00g057470.m01.polypeptide.OG0004765
OG0000487	Pc13g15660, Pc12g07010, Pc18g02930	53503-Pc.00g055000.m01.polypeptide.OG0004780
OG0000488	Pc12g00300, Pc18g05820, Pc21g14980	53503-Pc.00g001940.m01.polypeptide.OG0004813
OG0000489	Pc12g00920, Pc21g20020, Pc12g01820	53503-Pc.00g077460.m01.polypeptide.OG0004816
OG0000490	Pc13g06170, Pc13g06200, Pc21g15320	53503-Pc.00g096090.m01.polypeptide.OG0004826
OG0000491	Pc22g00910, Pc22g13470, Pc21g03590	53503-Pc.00g039890.m01.polypeptide.OG0004863
OG0000492	Pc22g00840	53503-Pc.00g039820.m01.polypeptide.OG0004868
OG0000492	Pc16g13350	53503-Pc.00g079130.m01.polypeptide.OG0005382
OG0000493	Pc22g14970	53503-Pc.00g013650.m01.polypeptide.OG0005522
OG0000493	Pc22g00690	53503-Pc.00g012920.m01.polypeptide.OG0004877
OG0000494	Pc13g05160, Pc13g10260, Pc22g20410	53503-Pc.00g015580.m01.polypeptide.OG0004929
OG0000495	Pc16g14250	53503-Pc.00g038670.m01.polypeptide.OG0004943
OG0000495	Pc16g07460	53503-Pc.00g040750.m01.polypeptide.OG0005047
OG0000496	Pc22g13950	53503-Pc.00g061070.m01.polypeptide.OG0004960
OG0000496	Pc20g06940	53503-Pc.00g044920.m01.polypeptide.OG0005168
OG0000497	Pc20g12110, Pc12g03690, Pc22g22810	53503-Pc.00g008540.m01.polypeptide.OG0004976
OG0000498	Pc22g17170, Pc22g09700, Pc12g10720	53503-Pc.00g016960.m01.polypeptide.OG0004999
OG0000499	Pc13g15120, Pc13g01530, Pc22g16150	53503-Pc.00g082300.m01.polypeptide.OG0005018
OG0000500	Pc16g01180	53503-Pc.00g100120.m01.polypeptide.OG0005034
OG0000500	Pc21g15090	53503-Pc.00g038940.m01.polypeptide.OG0005755
OG0000501	Pc22g06840, Pc20g04880, Pc12g02960	53503-Pc.00g054240.m01.polypeptide.OG0005123
OG0000502	Pc13g14320, Pc22g12690, Pc21g20030	53503-Pc.00g003830.m01.polypeptide.OG0005141
OG0000503	Pc16g06380, Pc21g23870, Pc22g01590	53503-Pc.00g021590.m01.polypeptide.OG0005148
OG0000504	Pc12g05400	53503-Pc.00g086550.m01.polypeptide.OG0005210
OG0000504	Pc20g13510	53503-Pc.00g002540.m01.polypeptide.OG0005616
OG0000505	Pc15g01230, Pc13g10700, Pc20g11240	53503-Pc.00g099170.m01.polypeptide.OG0005238
OG0000506	Pc16g11960	53503-Pc.00g018070.m01.polypeptide.OG0006442
OG0000506	Pc21g01300	53503-Pc.00g031220.m01.polypeptide.OG0005256
OG0000507	Pc22g17060, Pc21g14630, Pc21g14780	53503-Pc.00g025480.m01.polypeptide.OG0005310
