Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000001	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g12900	uniProt_taxonomy_id_500485_Pc21g22550, uniProt_taxonomy_id_500485_Pc20g15350, uniProt_taxonomy_id_500485_Pc13g02340, uniProt_taxonomy_id_500485_Pc21g13210, uniProt_taxonomy_id_500485_Pc12g02980, uniProt_taxonomy_id_500485_Pc16g10250, uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740, uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250, uniProt_taxonomy_id_500485_Pc17g00420, uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310, uniProt_taxonomy_id_500485_Pc12g06470, uniProt_taxonomy_id_500485_Pc21g06480, uniProt_taxonomy_id_500485_Pc21g10510, uniProt_taxonomy_id_500485_Pc03g00220, uniProt_taxonomy_id_500485_Pc06g02160, uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460, uniProt_taxonomy_id_500485_Pc19g00260, uniProt_taxonomy_id_500485_Pc19g00740, uniProt_taxonomy_id_500485_Pc24g01940, uniProt_taxonomy_id_500485_Pc21g08340, uniProt_taxonomy_id_500485_Pc21g11630, uniProt_taxonomy_id_500485_Pc12g02940
OG0000001	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22550, uniProt_taxonomy_id_500485_Pc20g15350, uniProt_taxonomy_id_500485_Pc13g02340, uniProt_taxonomy_id_500485_Pc21g13210, uniProt_taxonomy_id_500485_Pc12g02980, uniProt_taxonomy_id_500485_Pc16g10250, uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740, uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250, uniProt_taxonomy_id_500485_Pc17g00420, uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310, uniProt_taxonomy_id_500485_Pc12g06470, uniProt_taxonomy_id_500485_Pc21g06480, uniProt_taxonomy_id_500485_Pc21g10510, uniProt_taxonomy_id_500485_Pc03g00220, uniProt_taxonomy_id_500485_Pc06g02160, uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460, uniProt_taxonomy_id_500485_Pc19g00260, uniProt_taxonomy_id_500485_Pc19g00740, uniProt_taxonomy_id_500485_Pc24g01940, uniProt_taxonomy_id_500485_Pc21g08340, uniProt_taxonomy_id_500485_Pc21g11630	uniProt_taxonomy_id_500485_Pc12g02940
OG0000001	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22550, uniProt_taxonomy_id_500485_Pc20g15350, uniProt_taxonomy_id_500485_Pc13g02340, uniProt_taxonomy_id_500485_Pc21g13210, uniProt_taxonomy_id_500485_Pc12g02980, uniProt_taxonomy_id_500485_Pc16g10250, uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740, uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250, uniProt_taxonomy_id_500485_Pc17g00420, uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310, uniProt_taxonomy_id_500485_Pc12g06470, uniProt_taxonomy_id_500485_Pc21g06480, uniProt_taxonomy_id_500485_Pc21g10510, uniProt_taxonomy_id_500485_Pc03g00220, uniProt_taxonomy_id_500485_Pc06g02160, uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460, uniProt_taxonomy_id_500485_Pc19g00260, uniProt_taxonomy_id_500485_Pc19g00740, uniProt_taxonomy_id_500485_Pc24g01940, uniProt_taxonomy_id_500485_Pc21g08340	uniProt_taxonomy_id_500485_Pc21g11630
OG0000001	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22550, uniProt_taxonomy_id_500485_Pc20g15350, uniProt_taxonomy_id_500485_Pc13g02340, uniProt_taxonomy_id_500485_Pc21g13210, uniProt_taxonomy_id_500485_Pc12g02980, uniProt_taxonomy_id_500485_Pc16g10250, uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740, uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250, uniProt_taxonomy_id_500485_Pc17g00420, uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310, uniProt_taxonomy_id_500485_Pc12g06470, uniProt_taxonomy_id_500485_Pc21g06480, uniProt_taxonomy_id_500485_Pc21g10510	uniProt_taxonomy_id_500485_Pc03g00220, uniProt_taxonomy_id_500485_Pc06g02160, uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460, uniProt_taxonomy_id_500485_Pc19g00260, uniProt_taxonomy_id_500485_Pc19g00740, uniProt_taxonomy_id_500485_Pc24g01940, uniProt_taxonomy_id_500485_Pc21g08340
OG0000001	uniProt.taxonomy_id_500485	n6	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22550, uniProt_taxonomy_id_500485_Pc20g15350, uniProt_taxonomy_id_500485_Pc13g02340, uniProt_taxonomy_id_500485_Pc21g13210	uniProt_taxonomy_id_500485_Pc12g02980, uniProt_taxonomy_id_500485_Pc16g10250, uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740, uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250, uniProt_taxonomy_id_500485_Pc17g00420, uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310, uniProt_taxonomy_id_500485_Pc12g06470, uniProt_taxonomy_id_500485_Pc21g06480, uniProt_taxonomy_id_500485_Pc21g10510
OG0000001	uniProt.taxonomy_id_500485	n7	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22550	uniProt_taxonomy_id_500485_Pc20g15350, uniProt_taxonomy_id_500485_Pc13g02340, uniProt_taxonomy_id_500485_Pc21g13210
OG0000001	uniProt.taxonomy_id_500485	n8	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g15350	uniProt_taxonomy_id_500485_Pc13g02340, uniProt_taxonomy_id_500485_Pc21g13210
OG0000001	uniProt.taxonomy_id_500485	n9	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g02340	uniProt_taxonomy_id_500485_Pc21g13210
OG0000001	uniProt.taxonomy_id_500485	n10	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g02980, uniProt_taxonomy_id_500485_Pc16g10250	uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740, uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250, uniProt_taxonomy_id_500485_Pc17g00420, uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310, uniProt_taxonomy_id_500485_Pc12g06470, uniProt_taxonomy_id_500485_Pc21g06480, uniProt_taxonomy_id_500485_Pc21g10510
OG0000001	uniProt.taxonomy_id_500485	n11	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g02980	uniProt_taxonomy_id_500485_Pc16g10250
OG0000001	uniProt.taxonomy_id_500485	n12	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740, uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250, uniProt_taxonomy_id_500485_Pc17g00420	uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310, uniProt_taxonomy_id_500485_Pc12g06470, uniProt_taxonomy_id_500485_Pc21g06480, uniProt_taxonomy_id_500485_Pc21g10510
OG0000001	uniProt.taxonomy_id_500485	n13	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740, uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250	uniProt_taxonomy_id_500485_Pc17g00420
OG0000001	uniProt.taxonomy_id_500485	n14	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680, uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740	uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720, uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250
OG0000001	uniProt.taxonomy_id_500485	n15	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540, uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680	uniProt_taxonomy_id_500485_Pc21g12530, uniProt_taxonomy_id_500485_Pc16g06740
OG0000001	uniProt.taxonomy_id_500485	n16	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01060, uniProt_taxonomy_id_500485_Pc16g00540	uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720, uniProt_taxonomy_id_500485_Pc16g06680
OG0000001	uniProt.taxonomy_id_500485	n17	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01060	uniProt_taxonomy_id_500485_Pc16g00540
OG0000001	uniProt.taxonomy_id_500485	n18	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00550, uniProt_taxonomy_id_500485_Pc12g07720	uniProt_taxonomy_id_500485_Pc16g06680
OG0000001	uniProt.taxonomy_id_500485	n19	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g00550	uniProt_taxonomy_id_500485_Pc12g07720
OG0000001	uniProt.taxonomy_id_500485	n20	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g12530	uniProt_taxonomy_id_500485_Pc16g06740
OG0000001	uniProt.taxonomy_id_500485	n21	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g02630, uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720	uniProt_taxonomy_id_500485_Pc12g09920, uniProt_taxonomy_id_500485_Pc17g01250
OG0000001	uniProt.taxonomy_id_500485	n22	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g02630	uniProt_taxonomy_id_500485_Pc13g07100, uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720
OG0000001	uniProt.taxonomy_id_500485	n23	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g07100	uniProt_taxonomy_id_500485_Pc18g02310, uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720
OG0000001	uniProt.taxonomy_id_500485	n24	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g02310	uniProt_taxonomy_id_500485_Pc21g14850, uniProt_taxonomy_id_500485_Pc13g05720
OG0000001	uniProt.taxonomy_id_500485	n25	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g14850	uniProt_taxonomy_id_500485_Pc13g05720
OG0000001	uniProt.taxonomy_id_500485	n26	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g09920	uniProt_taxonomy_id_500485_Pc17g01250
OG0000001	uniProt.taxonomy_id_500485	n27	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310, uniProt_taxonomy_id_500485_Pc12g06470	uniProt_taxonomy_id_500485_Pc21g06480, uniProt_taxonomy_id_500485_Pc21g10510
OG0000001	uniProt.taxonomy_id_500485	n28	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340, uniProt_taxonomy_id_500485_Pc14g02310	uniProt_taxonomy_id_500485_Pc12g06470
OG0000001	uniProt.taxonomy_id_500485	n29	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26250, uniProt_taxonomy_id_500485_Pc16g15340	uniProt_taxonomy_id_500485_Pc14g02310
OG0000001	uniProt.taxonomy_id_500485	n30	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26250	uniProt_taxonomy_id_500485_Pc16g15340
OG0000001	uniProt.taxonomy_id_500485	n31	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g06480	uniProt_taxonomy_id_500485_Pc21g10510
OG0000001	uniProt.taxonomy_id_500485	n32	1.0	Terminal	uniProt_taxonomy_id_500485_Pc03g00220, uniProt_taxonomy_id_500485_Pc06g02160, uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460, uniProt_taxonomy_id_500485_Pc19g00260, uniProt_taxonomy_id_500485_Pc19g00740, uniProt_taxonomy_id_500485_Pc24g01940	uniProt_taxonomy_id_500485_Pc21g08340
OG0000001	uniProt.taxonomy_id_500485	n33	1.0	Terminal	uniProt_taxonomy_id_500485_Pc03g00220, uniProt_taxonomy_id_500485_Pc06g02160, uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460, uniProt_taxonomy_id_500485_Pc19g00260, uniProt_taxonomy_id_500485_Pc19g00740	uniProt_taxonomy_id_500485_Pc24g01940
OG0000001	uniProt.taxonomy_id_500485	n34	1.0	Terminal	uniProt_taxonomy_id_500485_Pc03g00220, uniProt_taxonomy_id_500485_Pc06g02160	uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460, uniProt_taxonomy_id_500485_Pc19g00260, uniProt_taxonomy_id_500485_Pc19g00740
OG0000001	uniProt.taxonomy_id_500485	n35	1.0	Terminal	uniProt_taxonomy_id_500485_Pc03g00220	uniProt_taxonomy_id_500485_Pc06g02160
OG0000001	uniProt.taxonomy_id_500485	n36	1.0	Terminal	uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460, uniProt_taxonomy_id_500485_Pc19g00260	uniProt_taxonomy_id_500485_Pc19g00740
OG0000001	uniProt.taxonomy_id_500485	n37	1.0	Terminal	uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090, uniProt_taxonomy_id_500485_Pc21g00460	uniProt_taxonomy_id_500485_Pc19g00260
OG0000001	uniProt.taxonomy_id_500485	n38	1.0	Terminal	uniProt_taxonomy_id_500485_Pc17g00440, uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090	uniProt_taxonomy_id_500485_Pc21g00460
OG0000001	uniProt.taxonomy_id_500485	n39	1.0	Terminal	uniProt_taxonomy_id_500485_Pc17g00440	uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930, uniProt_taxonomy_id_500485_Pc19g00090
OG0000001	uniProt.taxonomy_id_500485	n40	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110, uniProt_taxonomy_id_500485_Pc24g01930	uniProt_taxonomy_id_500485_Pc19g00090
OG0000001	uniProt.taxonomy_id_500485	n41	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26000, uniProt_taxonomy_id_500485_Pc17g00110	uniProt_taxonomy_id_500485_Pc24g01930
OG0000001	uniProt.taxonomy_id_500485	n42	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g26000	uniProt_taxonomy_id_500485_Pc17g00110
OG0000001	uniProt.taxonomy_id_500485	n43	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22330	uniProt_taxonomy_id_500485_Pc21g10930
OG0000002	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g10850	uniProt_taxonomy_id_500485_Pc16g05670, uniProt_taxonomy_id_500485_Pc13g01920, uniProt_taxonomy_id_500485_Pc16g03650, uniProt_taxonomy_id_500485_Pc20g00130, uniProt_taxonomy_id_500485_Pc13g15450, uniProt_taxonomy_id_500485_Pc21g17850, uniProt_taxonomy_id_500485_Pc18g01360, uniProt_taxonomy_id_500485_Pc16g07410, uniProt_taxonomy_id_500485_Pc20g01530, uniProt_taxonomy_id_500485_Pc20g09500, uniProt_taxonomy_id_500485_Pc22g14640, uniProt_taxonomy_id_500485_Pc22g24230, uniProt_taxonomy_id_500485_Pc22g13770, uniProt_taxonomy_id_500485_Pc20g02440, uniProt_taxonomy_id_500485_Pc16g05260, uniProt_taxonomy_id_500485_Pc22g15360, uniProt_taxonomy_id_500485_Pc12g13540, uniProt_taxonomy_id_500485_Pc20g04030, uniProt_taxonomy_id_500485_Pc20g15750, uniProt_taxonomy_id_500485_Pc24g00960, uniProt_taxonomy_id_500485_Pc13g12490, uniProt_taxonomy_id_500485_Pc20g09100, uniProt_taxonomy_id_500485_Pc21g14040, uniProt_taxonomy_id_500485_Pc15g00090, uniProt_taxonomy_id_500485_Pc20g13650, uniProt_taxonomy_id_500485_Pc16g14440, uniProt_taxonomy_id_500485_Pc21g21590, uniProt_taxonomy_id_500485_Pc20g10820, uniProt_taxonomy_id_500485_Pc12g02080, uniProt_taxonomy_id_500485_Pc21g19770, uniProt_taxonomy_id_500485_Pc22g24680, uniProt_taxonomy_id_500485_Pc12g04270, uniProt_taxonomy_id_500485_Pc12g02140, uniProt_taxonomy_id_500485_Pc22g09740, uniProt_taxonomy_id_500485_Pc12g02880, uniProt_taxonomy_id_500485_Pc18g04390, uniProt_taxonomy_id_500485_Pc13g08350, uniProt_taxonomy_id_500485_Pc13g12960, uniProt_taxonomy_id_500485_Pc14g01980, uniProt_taxonomy_id_500485_Pc21g12210, uniProt_taxonomy_id_500485_Pc21g01730, uniProt_taxonomy_id_500485_Pc21g09680
OG0000002	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g05670	uniProt_taxonomy_id_500485_Pc13g01920, uniProt_taxonomy_id_500485_Pc16g03650, uniProt_taxonomy_id_500485_Pc20g00130, uniProt_taxonomy_id_500485_Pc13g15450, uniProt_taxonomy_id_500485_Pc21g17850, uniProt_taxonomy_id_500485_Pc18g01360, uniProt_taxonomy_id_500485_Pc16g07410, uniProt_taxonomy_id_500485_Pc20g01530, uniProt_taxonomy_id_500485_Pc20g09500, uniProt_taxonomy_id_500485_Pc22g14640, uniProt_taxonomy_id_500485_Pc22g24230, uniProt_taxonomy_id_500485_Pc22g13770, uniProt_taxonomy_id_500485_Pc20g02440, uniProt_taxonomy_id_500485_Pc16g05260, uniProt_taxonomy_id_500485_Pc22g15360, uniProt_taxonomy_id_500485_Pc12g13540, uniProt_taxonomy_id_500485_Pc20g04030, uniProt_taxonomy_id_500485_Pc20g15750, uniProt_taxonomy_id_500485_Pc24g00960, uniProt_taxonomy_id_500485_Pc13g12490, uniProt_taxonomy_id_500485_Pc20g09100, uniProt_taxonomy_id_500485_Pc21g14040, uniProt_taxonomy_id_500485_Pc15g00090, uniProt_taxonomy_id_500485_Pc20g13650, uniProt_taxonomy_id_500485_Pc16g14440, uniProt_taxonomy_id_500485_Pc21g21590, uniProt_taxonomy_id_500485_Pc20g10820, uniProt_taxonomy_id_500485_Pc12g02080, uniProt_taxonomy_id_500485_Pc21g19770, uniProt_taxonomy_id_500485_Pc22g24680, uniProt_taxonomy_id_500485_Pc12g04270, uniProt_taxonomy_id_500485_Pc12g02140, uniProt_taxonomy_id_500485_Pc22g09740, uniProt_taxonomy_id_500485_Pc12g02880, uniProt_taxonomy_id_500485_Pc18g04390, uniProt_taxonomy_id_500485_Pc13g08350, uniProt_taxonomy_id_500485_Pc13g12960, uniProt_taxonomy_id_500485_Pc14g01980, uniProt_taxonomy_id_500485_Pc21g12210, uniProt_taxonomy_id_500485_Pc21g01730, uniProt_taxonomy_id_500485_Pc21g09680
